Avi TimeStamp, Frame,Spot x,Spot y,Pupil x,Pupil y,Pupil r,Scene x,Scene y
 0:00:29.18, 6019, 367.81,174.06,350.70,192.19,50.98,253.31,478.54
 0:00:29.23, 6020, 369.50,173.21,352.48,190.22,51.29,255.85,482.16
 0:00:29.27, 6021, 368.82,173.37,352.45,190.41,50.98,255.10,482.16
 0:00:29.32, 6022, 368.30,173.50,352.16,191.47,51.05,256.77,480.26
 0:00:29.37, 6023, 368.32,173.12,352.05,191.20,50.87,257.34,479.61
 0:00:29.41, 6024, 368.03,172.13,351.23,189.79,50.78,255.41,481.00
 0:00:29.46, 6025, 367.60,172.02,350.40,188.54,50.63,253.47,482.84
 0:00:29.50, 6026, 368.09,172.05,351.27,189.73,50.53,254.96,481.49
 0:00:29.55, 6027, 368.01,171.39,350.93,189.22,50.58,254.17,480.68
 0:00:29.59, 6028, 367.93,171.06,350.94,187.78,50.50,254.04,482.51
 0:00:29.64, 6029, 367.98,171.21,350.92,188.23,50.54,254.12,482.53
 0:00:29.69, 6030, 367.99,171.57,350.81,188.99,50.49,253.70,481.11
 0:00:29.73, 6031, 367.00,171.00,348.36,187.76,50.46,248.59,482.93
 0:00:29.78, 6032, 367.55,169.59,349.32,186.33,50.39,249.42,484.61
 0:00:29.82, 6033, 368.47,168.73,-2000.00,-2000.00,-2000.00,252.40,487.48
 0:00:29.87, 6034, 368.34,167.29,348.74,184.63,50.34,246.64,484.26
 0:00:29.91, 6035, 367.42,167.62,-2000.00,-2000.00,-2000.00,243.62,483.08
 0:00:29.96, 6036, 367.07,168.82,-2000.00,-2000.00,-2000.00,242.52,479.14
 0:00:30.01, 6037, 366.69,169.10,-2000.00,-2000.00,-2000.00,241.30,478.18
 0:00:30.05, 6038, 369.44,170.91,352.55,189.68,51.16,252.42,474.40
 0:00:30.10, 6039, 369.56,171.15,351.69,189.84,51.37,252.28,476.69
 0:00:30.15, 6040, 369.68,171.28,351.61,190.77,50.55,250.50,475.14
 0:00:30.19, 6041, 369.79,171.00,351.95,189.95,50.50,250.81,475.89
 0:00:30.24, 6042, 369.65,170.85,351.84,189.57,50.56,250.93,476.81
 0:00:30.28, 6043, 369.76,171.03,351.52,189.48,50.50,250.10,477.24
 0:00:30.33, 6044, 369.59,171.03,351.44,189.50,50.50,249.46,477.65
 0:00:30.37, 6045, 369.44,170.91,351.19,189.68,50.33,249.34,477.12
 0:00:30.42, 6046, 366.00,172.00,344.58,192.86,50.28,237.36,470.66
 0:00:30.46, 6047, 365.90,172.50,345.39,192.63,50.42,239.26,470.72
 0:00:30.51, 6048, 366.01,172.52,345.43,192.58,50.35,240.47,472.19
 0:00:30.56, 6049, 365.86,172.33,345.20,193.03,50.17,239.88,471.13
 0:00:30.60, 6050, 365.82,171.67,344.67,192.57,50.16,238.62,470.50
 0:00:30.65, 6051, 365.39,171.14,343.87,191.59,50.38,236.58,471.02
 0:00:30.69, 6052, 364.91,170.97,342.85,192.06,50.26,234.63,469.68
 0:00:30.74, 6053, 364.47,171.17,342.51,192.32,49.98,234.23,468.46
 0:00:30.78, 6054, 364.36,171.25,342.37,192.49,50.11,234.63,468.34
 0:00:30.83, 6055, 364.25,171.00,342.16,192.16,50.06,234.33,468.76
 0:00:30.87, 6056, 364.37,170.97,342.04,192.14,50.15,233.82,468.57
 0:00:30.92, 6057, 364.40,171.00,341.78,192.15,49.89,232.63,468.50
 0:00:30.97, 6058, 365.27,171.25,344.20,192.19,50.07,237.26,468.91
 0:00:31.01, 6059, 366.19,170.91,345.06,191.88,49.92,239.19,469.77
 0:00:31.06, 6060, 365.97,170.39,344.98,191.07,49.98,238.25,470.52
 0:00:31.10, 6061, 365.82,170.50,344.76,191.28,49.65,238.33,469.95
 0:00:31.15, 6062, 365.63,171.12,344.31,192.32,49.82,237.52,468.35
 0:00:31.19, 6063, 365.00,172.00,343.61,192.63,49.51,236.50,468.78
 0:00:31.24, 6064, 362.76,167.09,341.56,184.08,50.09,234.92,483.31
 0:00:31.28, 6065, 362.98,167.38,341.23,184.22,49.94,236.44,481.89
 0:00:31.33, 6066, 363.82,167.64,341.81,184.07,50.00,235.72,482.92
 0:00:31.37, 6067, 364.00,168.00,341.80,184.43,49.75,234.16,483.19
 0:00:31.43, 6068, 365.26,170.10,343.97,189.08,49.44,237.58,476.03
 0:00:31.48, 6069, 365.02,170.31,343.57,188.64,49.88,236.68,476.74
 0:00:31.52, 6070, 364.76,171.00,343.01,189.09,49.82,235.64,477.35
 0:00:31.57, 6071, 364.60,171.57,342.66,189.20,49.98,234.85,478.66
 0:00:31.61, 6072, 364.36,171.51,342.51,189.59,50.13,234.75,478.88
 0:00:31.66, 6073, 364.07,170.65,342.01,188.11,50.12,234.25,480.57
 0:00:31.70, 6074, 364.11,170.57,342.17,188.45,50.00,234.67,479.52
 0:00:31.75, 6075, 364.22,170.79,342.09,188.54,50.25,234.39,479.02
 0:00:31.79, 6076, 364.22,170.79,341.97,188.62,50.14,233.73,479.18
 0:00:31.84, 6077, 362.10,170.38,337.81,188.76,50.14,225.85,478.07
 0:00:31.89, 6078, 361.69,170.51,337.78,188.20,50.16,226.03,478.38
 0:00:31.93, 6079, 361.66,169.83,337.65,187.93,50.07,226.69,479.14
 0:00:31.98, 6080, 362.07,169.71,337.83,187.63,50.38,226.43,478.45
 0:00:32.02, 6081, 362.20,169.56,338.26,188.05,50.09,226.61,477.49
 0:00:32.07, 6082, 360.16,168.87,335.12,186.71,49.92,221.70,478.67
 0:00:32.11, 6083, 360.13,168.35,334.79,185.76,49.87,221.66,480.08
 0:00:32.16, 6084, 360.20,168.29,334.91,185.71,49.72,221.50,480.00
 0:00:32.20, 6085, 360.39,168.47,334.88,185.92,49.86,221.12,479.63
 0:00:32.25, 6086, 360.62,168.13,335.57,185.91,49.73,222.08,479.52
 0:00:32.29, 6087, 359.77,170.10,334.04,189.98,49.34,219.79,472.11
 0:00:32.34, 6088, 359.79,169.57,334.17,189.46,49.22,220.14,472.58
 0:00:32.38, 6089, 359.95,169.23,334.34,188.78,49.19,220.46,473.11
 0:00:32.43, 6090, 360.04,169.14,334.44,188.61,49.26,220.40,473.36
 0:00:32.47, 6091, 359.94,168.92,334.42,187.98,49.30,220.41,474.45
 0:00:32.52, 6092, 359.94,168.92,334.33,188.05,49.30,220.40,474.49
 0:00:32.57, 6093, 359.96,169.08,334.02,187.99,49.16,219.43,474.67
 0:00:32.61, 6094, 359.90,169.00,334.13,188.48,49.01,219.35,473.96
 0:00:32.65, 6095, 359.64,169.56,333.76,189.15,49.18,219.08,472.40
 0:00:32.70, 6096, 359.65,169.91,333.69,189.12,49.15,219.01,473.33
 0:00:32.74, 6097, 359.29,170.97,333.67,189.51,49.12,219.39,474.39
 0:00:32.79, 6098, 359.12,165.00,336.77,178.30,49.46,228.48,494.31
 0:00:32.83, 6099, 359.96,165.05,336.86,179.89,49.42,231.96,490.18
 0:00:32.87, 6100, 359.88,166.00,336.96,180.58,49.65,230.46,488.06
 0:00:32.92, 6101, 360.38,166.00,336.87,180.84,49.36,229.77,488.78
 0:00:32.96, 6102, 360.90,165.44,338.06,179.77,49.68,230.76,490.23
 0:00:33.01, 6103, 361.30,164.88,337.65,179.63,49.35,229.40,489.83
 0:00:33.05, 6104, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:33.09, 6105, 424.61,217.06,-2000.00,-2000.00,-2000.00,435.67,318.26
 0:00:33.14, 6106, 358.93,335.68,-2000.00,-2000.00,-2000.00,227.35,-83.36
 0:00:33.18, 6107, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:33.22, 6108, 405.66,190.58,-2000.00,-2000.00,-2000.00,374.36,407.63
 0:00:33.27, 6109, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:33.31, 6110, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:33.36, 6111, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:33.40, 6112, 331.44,192.63,-2000.00,-2000.00,-2000.00,128.40,391.89
 0:00:33.45, 6113, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:33.50, 6114, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:33.54, 6115, 343.63,167.13,-2000.00,-2000.00,-2000.00,170.79,479.84
 0:00:33.59, 6116, 408.57,187.30,-2000.00,-2000.00,-2000.00,383.61,418.36
 0:00:33.64, 6117, 402.70,169.06,-2000.00,-2000.00,-2000.00,364.06,478.44
 0:00:33.69, 6118, 414.94,178.88,-2000.00,-2000.00,-2000.00,403.79,446.02
 0:00:33.73, 6119, 368.58,173.48,-2000.00,-2000.00,-2000.00,253.69,462.80
 0:00:33.78, 6120, 458.86,211.55,-2000.00,-2000.00,-2000.00,545.42,336.56
 0:00:33.83, 6121, 410.78,156.53,-2000.00,-2000.00,-2000.00,389.70,519.75
 0:00:33.88, 6122, 386.18,163.71,-2000.00,-2000.00,-2000.00,310.50,495.63
 0:00:33.93, 6123, 419.20,166.55,-2000.00,-2000.00,-2000.00,417.10,486.73
 0:00:33.97, 6124, 447.71,231.71,-2000.00,-2000.00,-2000.00,510.00,269.01
 0:00:34.02, 6125, 428.57,217.29,-2000.00,-2000.00,-2000.00,448.37,317.47
 0:00:34.07, 6126, 471.75,193.53,-2000.00,-2000.00,-2000.00,586.42,396.73
 0:00:34.12, 6127, 468.19,197.83,-2000.00,-2000.00,-2000.00,575.09,382.37
 0:00:34.17, 6128, 467.09,199.02,-2000.00,-2000.00,-2000.00,571.57,378.39
 0:00:34.22, 6129, 500.50,205.61,-2000.00,-2000.00,-2000.00,678.88,356.31
 0:00:34.26, 6130, 501.54,207.05,-2000.00,-2000.00,-2000.00,682.25,351.49
 0:00:34.31, 6131, 502.64,207.60,-2000.00,-2000.00,-2000.00,685.77,349.65
 0:00:34.36, 6132, 502.44,208.19,-2000.00,-2000.00,-2000.00,685.14,347.67
 0:00:34.41, 6133, 501.56,208.14,567.54,251.90,87.24,611.15,379.94
 0:00:34.47, 6134, 434.80,190.18,-2000.00,-2000.00,-2000.00,396.56,440.40
 0:00:34.52, 6135, 457.68,189.00,-2000.00,-2000.00,-2000.00,469.98,443.99
 0:00:34.57, 6136, 455.50,189.00,-2000.00,-2000.00,-2000.00,462.97,444.01
 0:00:34.62, 6137, 450.06,187.12,-2000.00,-2000.00,-2000.00,445.45,450.32
 0:00:34.66, 6138, 440.42,182.14,-2000.00,-2000.00,-2000.00,414.35,466.89
 0:00:34.71, 6139, 534.24,218.25,-2000.00,-2000.00,-2000.00,716.18,346.13
 0:00:34.76, 6140, 424.08,188.02,589.51,232.62,61.88,362.37,418.26
 0:00:34.81, 6141, 422.95,191.94,-2000.00,-2000.00,-2000.00,358.88,405.43
 0:00:34.85, 6142, 382.69,191.07,-2000.00,-2000.00,-2000.00,228.83,408.36
 0:00:34.90, 6143, 422.46,178.94,-2000.00,-2000.00,-2000.00,356.81,448.06
 0:00:34.95, 6144, 379.62,186.09,-2000.00,-2000.00,-2000.00,218.01,423.04
 0:00:34.99, 6145, 445.96,176.68,-2000.00,-2000.00,-2000.00,432.25,455.20
 0:00:35.04, 6146, 413.26,178.20,-2000.00,-2000.00,-2000.00,327.14,450.57
 0:00:35.09, 6147, 412.90,178.96,-2000.00,-2000.00,-2000.00,326.01,448.12
 0:00:35.14, 6148, 413.80,181.18,-2000.00,-2000.00,-2000.00,329.03,440.89
 0:00:35.19, 6149, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:35.23, 6150, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:35.28, 6151, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:35.32, 6152, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:35.37, 6153, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00
 0:00:35.41, 6154, 302.58,161.05,-2000.00,-2000.00,-2000.00,-31.19,498.36
 0:00:35.46, 6155, 287.45,138.06,-2000.00,-2000.00,-2000.00,-79.00,575.76
 0:00:35.51, 6156, 284.53,134.06,-2000.00,-2000.00,-2000.00,-88.30,589.18
 0:00:35.56, 6157, 301.83,146.35,-2000.00,-2000.00,-2000.00,-33.45,548.10
 0:00:35.60, 6158, 318.14,155.12,-2000.00,-2000.00,-2000.00,17.87,518.94
 0:00:35.65, 6159, 331.50,161.19,-2000.00,-2000.00,-2000.00,59.69,498.92
 0:00:35.70, 6160, 351.09,171.00,-2000.00,-2000.00,-2000.00,121.72,466.85
 0:00:35.75, 6161, 343.30,160.23,-2000.00,-2000.00,-2000.00,97.53,502.81
 0:00:35.79, 6162, 339.05,157.34,-2000.00,-2000.00,-2000.00,84.14,512.34
 0:00:35.84, 6163, 347.00,159.00,-2000.00,-2000.00,-2000.00,109.64,507.24
 0:00:35.89, 6164, 353.30,158.83,-2000.00,-2000.00,-2000.00,130.19,508.35
 0:00:35.93, 6165, 358.11,157.99,-2000.00,-2000.00,-2000.00,145.99,511.66
 0:00:35.98, 6166, 365.60,157.90,-2000.00,-2000.00,-2000.00,170.62,512.76
 0:00:36.03, 6167, 367.57,158.73,350.25,167.29,53.09,215.72,501.63
 0:00:36.08, 6168, 367.13,155.50,-2000.00,-2000.00,-2000.00,214.23,512.24
 0:00:36.13, 6169, 366.60,154.98,351.92,161.15,53.12,258.41,518.70
 0:00:36.17, 6170, 366.11,153.92,-2000.00,-2000.00,-2000.00,256.80,522.12
 0:00:36.22, 6171, 364.83,152.95,351.09,158.42,53.07,263.40,521.01
 0:00:36.27, 6172, 367.62,153.54,-2000.00,-2000.00,-2000.00,272.49,519.28
 0:00:36.31, 6173, 366.75,153.35,347.80,157.42,53.05,255.05,521.87
 0:00:36.36, 6174, 366.83,151.31,-2000.00,-2000.00,-2000.00,255.28,528.57
 0:00:36.40, 6175, 367.20,149.42,-2000.00,-2000.00,-2000.00,256.46,534.83
 0:00:36.45, 6176, 365.28,148.25,-2000.00,-2000.00,-2000.00,250.18,538.56
 0:00:36.49, 6177, 358.94,145.29,-2000.00,-2000.00,-2000.00,229.48,547.83
 0:00:36.54, 6178, 357.53,147.75,-2000.00,-2000.00,-2000.00,224.87,539.53
 0:00:36.59, 6179, 355.88,137.68,-2000.00,-2000.00,-2000.00,219.49,572.86
 0:00:36.64, 6180, 358.58,119.78,-2000.00,-2000.00,-2000.00,228.27,632.67
 0:00:36.69, 6181, 361.31,124.55,-2000.00,-2000.00,-2000.00,237.10,616.93
 0:00:36.73, 6182, 363.75,126.92,-2000.00,-2000.00,-2000.00,245.02,609.16
 0:00:36.78, 6183, 365.43,129.05,-2000.00,-2000.00,-2000.00,250.48,602.18
 0:00:36.83, 6184, 365.40,128.44,-2000.00,-2000.00,-2000.00,250.36,604.20
 0:00:36.88, 6185, 363.59,125.68,-2000.00,-2000.00,-2000.00,244.47,613.28
 0:00:36.93, 6186, 393.02,164.43,-2000.00,-2000.00,-2000.00,340.71,486.94
 0:00:36.98, 6187, 446.64,196.88,-2000.00,-2000.00,-2000.00,513.87,378.95
 0:00:37.03, 6188, 468.39,204.21,-2000.00,-2000.00,-2000.00,583.79,354.33
 0:00:37.07, 6189, 458.88,204.50,-2000.00,-2000.00,-2000.00,553.27,353.39
 0:00:37.12, 6190, 449.70,204.36,490.65,255.16,51.54,491.58,367.85
 0:00:37.17, 6191, 444.34,204.38,478.76,255.43,52.78,457.32,373.37
 0:00:37.22, 6192, 441.83,203.70,475.34,255.27,51.77,449.67,372.82
 0:00:37.27, 6193, 439.65,205.03,472.47,259.74,51.12,447.12,363.18
 0:00:37.31, 6194, 439.64,206.19,472.33,264.18,50.56,448.27,352.77
 0:00:37.36, 6195, 440.09,209.78,474.71,264.28,50.39,453.55,354.02
 0:00:37.40, 6196, 442.86,211.69,480.27,276.85,49.08,465.74,336.42
 0:00:37.45, 6197, 443.81,197.09,484.27,244.14,51.24,474.93,382.70
 0:00:37.50, 6198, 444.00,197.00,-2000.00,-2000.00,-2000.00,475.54,383.00
 0:00:37.54, 6199, 442.50,196.16,480.64,242.45,52.07,470.45,388.83
 0:00:37.59, 6200, 440.76,195.92,474.86,241.46,51.99,456.62,390.58
 0:00:37.63, 6201, 439.09,195.78,471.24,241.49,52.59,446.50,390.99
 0:00:37.68, 6202, 438.50,195.20,471.01,245.36,51.17,446.15,381.64
 0:00:37.73, 6203, 438.85,194.65,471.91,241.28,52.47,449.01,384.41
 0:00:37.77, 6204, 436.82,192.72,467.29,235.89,52.59,440.42,397.34
 0:00:37.82, 6205, 432.02,187.28,457.95,224.56,53.96,422.32,417.89
 0:00:37.86, 6206, 432.05,187.46,459.01,226.63,53.52,424.34,413.95
 0:00:37.91, 6207, 432.40,187.83,458.65,226.35,53.74,424.19,413.11
